,product_id,z_score
0,4187.0,-0.6901393378409589
1,4141.0,0.23397123079381102
2,4918.0,0.16924753337970272
3,4154.0,-0.8159909717017252
4,5764.0,-0.7045223817107609
5,4681.0,-0.9130765178228878
6,4248.0,-0.6362029233292019
7,5693.0,-0.7009266207433104
8,4058.0,-0.8555443423436804
9,4056.0,-0.7117139036456618
10,4054.0,1.406189306182663
11,4954.0,-0.2694353046492543
12,4647.0,-0.14358367078848797
13,5779.0,-0.9598214103997439
14,4285.0,0.30588645014282034
15,4674.0,-0.4851809626962823
16,4776.0,-0.9238638007252392
17,6204.0,-0.05368964660222631
18,4052.0,0.043395899518936396
19,4620.0,-0.7404799913852655
20,4682.0,-0.8411612984738784
21,4890.0,-0.5570961820452917
22,4974.0,-0.34135052399826366
23,5694.0,-0.7117139036456618
24,4928.0,-0.8843104300832841
25,4283.0,-0.19752008530024498
26,4074.0,-0.7117139036456618
27,4086.0,-0.5786707478499945
28,5474.0,0.341844059817325
29,4558.0,-0.1579667146582898
30,6621.0,0.0973323140306934
31,4265.0,-0.8231824936366261
32,4704.0,-0.5139470504358861
33,4182.0,-0.5678834649476431
34,4212.0,0.26273731853341464
35,4629.0,0.7158032004321735
36,6212.0,2.9667495660561656
37,4597.0,1.0466132094376166
38,5609.0,0.21958818692400922
39,5608.0,-0.07166845143947864
40,4963.0,-0.9166722787903383
41,5712.0,0.9027827707395979
42,5611.0,1.111336906851725
43,4649.0,-0.575074986882544
44,6109.0,0.24116275272871207
45,4722.0,-0.6757562939711571
46,6632.0,0.726590483334525
47,5444.0,-0.6110325965570487
48,6627.0,0.334652537882424
49,6629.0,0.18722633821695506
50,5380.0,-0.521138572370787
51,4673.0,-0.45641487495667854
52,5069.0,1.1688690823309325
53,5906.0,-0.45641487495667854
54,6226.0,-0.43484030915197586
55,4350.0,1.6902544226112501
56,6920.0,0.6474837420506147
57,6202.0,3.0170902196004725
58,6213.0,3.1824952241031936
59,5491.0,-0.21549889013749732
60,5610.0,-0.521138572370787
61,4337.0,1.8161060564720164
62,6280.0,-0.7944164058970226
63,4709.0,0.41375927916633437
64,4084.0,-0.33415900206336274
65,5958.0,-0.8555443423436804
66,6568.0,1.420572350052465
67,6073.0,-0.28741410948650664
68,4201.0,0.19801362111930637
69,4752.0,-0.16515823659319084
70,5802.0,-0.3125844362586599
71,4679.0,-0.6937350988084094
72,4115.0,2.4273854209385957
73,6050.0,0.21599242595655868
74,5628.0,-0.2694353046492543
75,5959.0,-0.6146283575244992
76,4938.0,-0.7189054255805627
77,5799.0,0.27712036240321675
78,5690.0,0.4353338449710372
79,4791.0,-0.6793520549386075
80,5904.0,-0.4923724846311832
81,5001.0,6.652404557692894
82,5960.0,-0.7117139036456618
83,5446.0,-0.5858622697848954
84,6127.0,-0.7872248839621214
85,7247.0,0.8021014636509847
86,5817.0,0.9027827707395979
87,5932.0,0.9854852729909586
88,4149.0,1.3126995210289512
89,4635.0,1.0753792971772203
90,4600.0,-0.21549889013749732
91,4676.0,-0.7045223817107609
92,4039.0,0.4856744985153437
93,5618.0,1.3954020232803117
94,4671.0,-0.38090389464021884
95,5024.0,0.44971688884083905
96,4229.0,-0.8231824936366261
97,4792.0,-0.413265743347273
98,5439.0,-0.6937350988084094
99,4087.0,-0.6505859671990039
100,5922.0,0.5755685227016054
101,5695.0,-0.9346510836275906
102,4356.0,0.6870371126925698
103,4355.0,3.3802620773129695
104,4197.0,-0.8303740155715271
105,4602.0,-0.03571084176497398
106,4174.0,-0.9634171713671944
107,6223.0,-0.2083073682025964
108,4156.0,-0.43663818963570095
109,5443.0,-0.3197759581935608
110,5736.0,-0.6326071623617515
111,4105.0,-0.9238638007252392
112,4627.0,0.927953097511751
113,4893.0,-0.16515823659319084
114,4353.0,1.6902544226112501
115,5829.0,0.881208204934895
116,6049.0,-0.38449965560766924
117,6128.0,-0.7872248839621214
118,4277.0,-0.2766268265841552
119,5504.0,-0.6721605330037066
120,4232.0,-0.7692460791248691
121,6137.0,0.4856744985153437
122,4670.0,-0.5570961820452917
123,4224.0,-0.5499046601103907
124,4264.0,-0.5283300943056879
125,4260.0,-0.7296927084829141
126,4241.0,-0.8483528204087795
127,6070.0,-0.8339697765389775
128,4287.0,0.21958818692400922
129,4683.0,-0.8411612984738784
130,4359.0,1.9095958416257284
131,4097.0,-0.7081181426782113
132,4734.0,-0.6182241184919496
133,6616.0,-0.6146283575244992
134,4216.0,-0.6865435768735085
135,5522.0,0.5719727617341549
136,4256.0,-0.29100987045395715
137,4625.0,0.7158032004321735
138,4257.0,-0.02851931983007307
139,4610.0,-0.6973308597758598
140,6663.0,0.6438879810831641
141,6094.0,-0.6865435768735085
142,4778.0,-0.6685647720362562
143,4794.0,0.3274610159475232
144,4400.0,0.41375927916633437
145,5968.0,1.4025935452152127
146,5006.0,0.5827600446365064
147,4073.0,1.629126486164592
148,6328.0,-0.3629250898029665
149,7338.0,-0.5822665088174449
150,4254.0,-0.2011158462676955
151,4626.0,0.7337820052694258
152,5007.0,2.6071734693111193
153,4793.0,-0.49596824559863373
154,4632.0,0.6295049372133623
155,6572.0,0.41375927916633437
156,5561.0,0.9171658146093997
157,5907.0,-0.5319258552731384
158,6666.0,0.5755685227016054
159,6575.0,0.334652537882424
160,5393.0,0.10092807499814366
161,4099.0,-0.7081181426782113
162,5383.0,-0.46720215785902997
163,5448.0,-0.9094807568554374
164,4888.0,-0.16515823659319084
165,4573.0,1.2479758236148428
166,4616.0,0.881208204934895
167,4065.0,-0.46720215785902997
168,4784.0,-0.14358367078848797
169,5580.0,1.8412763832441699
170,4749.0,-0.7404799913852655
171,4654.0,0.03260861661658484
172,5566.0,-0.17954128046299264
173,6214.0,2.391427811264091
174,4902.0,0.4856744985153437
175,5027.0,1.0645920142748688
176,4075.0,-0.6397986842966524
177,5061.0,0.7229947223670745
178,4177.0,-0.682947815906058
179,7025.0,1.3126995210289512
180,4653.0,0.13328992370519807
181,4758.0,-0.29460563142140755
182,5629.0,-0.7980121668644728
183,5554.0,0.19801362111930637
184,4200.0,-0.9598214103997439
185,4861.0,-0.8627358642785813
186,4965.0,-0.9130765178228878
187,4164.0,-0.8950977129856355
188,4178.0,-0.7548630352550674
189,4962.0,-0.7620545571899683
190,4242.0,-0.8591401033111308
191,4707.0,-0.34854204593316457
192,4173.0,-0.9634171713671944
193,4168.0,-0.5139470504358861
194,4275.0,-0.6326071623617515
195,4078.0,0.41375927916633437
196,6072.0,-0.6793520549386075
197,4176.0,-0.682947815906058
198,4194.0,-0.7800333620272205
199,5486.0,0.6115261323761101
200,4181.0,-0.7404799913852655
201,4708.0,0.0038425288769812077
202,4251.0,-0.6613732501013552
203,4193.0,-0.682947815906058
204,4085.0,-0.4851809626962823
205,4703.0,-0.45641487495667854
206,5545.0,1.2012309310379867
207,4615.0,-0.305392914323759
208,4152.0,-0.4779894407613814
209,4070.0,-0.32696748012846183
210,4964.0,-0.7332884694503645
211,4138.0,-0.24426497787710108
212,6617.0,-0.8123952107342749
213,4930.0,-0.5391173772080393
214,5893.0,-0.2119031291700468
215,6278.0,-0.844757059441329
216,4222.0,-0.8483528204087795
217,5770.0,0.06856622629108951
218,4601.0,-0.5894580307523458
219,4301.0,-0.5391173772080393
220,5487.0,0.39578047432908203
221,5617.0,-0.16875399756064122
222,4223.0,-0.8195867326691757
223,4155.0,-0.6469902062315533
224,4892.0,-0.4456275920543271
225,5614.0,-0.4779894407613814
226,5465.0,0.8021014636509847
227,6126.0,3.685901759546259
228,4929.0,-0.5678834649476431
229,4049.0,-0.4743936797939309
230,4900.0,-0.4204572652821739
231,4867.0,-0.8123952107342749
232,4606.0,0.6331006981808129
233,4669.0,-0.44203183108687677
234,4306.0,-0.7836291229946711
235,4162.0,-0.6541817281664543
236,4180.0,-0.305392914323759
237,5003.0,0.5827600446365064
238,6129.0,-0.9813959762044467
239,5801.0,-0.305392914323759
240,6753.0,0.5036533033525961
241,5483.0,-0.5247343333382375
242,4281.0,-0.7512672742876169
243,4885.0,-0.49596824559863373
244,5612.0,3.3191341408663115
245,5573.0,0.07935350919344106
246,5565.0,2.1397245435425583
247,4303.0,-0.08964725627673098
248,4609.0,-0.744075752352716
249,4406.0,4.4769691723853615
250,5761.0,-0.46720215785902997
251,4304.0,-0.8771189081483831
252,4280.0,-0.4887767236637328
253,5796.0,-0.7189054255805627
254,4715.0,-0.7692460791248691
255,4924.0,-0.7081181426782113
256,5742.0,0.34543982078477553
257,5008.0,2.6071734693111193
258,4299.0,0.23756699176126156
259,5563.0,0.9171658146093997
260,5615.0,0.8596336391301922
261,6299.0,1.636318008099493
262,4675.0,-0.7836291229946711
263,4239.0,-0.1615624756257403
264,5900.0,-0.5121491699521609
265,6887.0,-0.38449965560766924
266,6325.0,-0.16515823659319084
267,4148.0,0.18003481628205403
268,4068.0,-0.5714792259150935
269,4066.0,-0.4204572652821739
270,6042.0,-0.8627358642785813
271,4731.0,-0.37730813367276833
272,4208.0,-0.8950977129856355
273,5047.0,-0.359329328835516
274,4103.0,-0.5822665088174449
275,4205.0,-0.34135052399826366
276,4795.0,-0.736884230417815
277,4059.0,-0.8555443423436804
278,4160.0,-0.8339697765389775
279,4051.0,-0.891501952018185
280,4912.0,-0.23707345594220017
281,4046.0,1.7082332274485024
282,6225.0,-0.43484030915197586
283,4081.0,0.23397123079381102
284,4863.0,-0.8735231471809327
285,4062.0,-0.7404799913852655
286,4147.0,0.018225572746783023
287,6738.0,-0.6146283575244992
288,4723.0,-0.12560486595123566
289,5827.0,0.8092929855858857
290,4032.0,-0.6613732501013552
291,4159.0,-0.8339697765389775
292,4977.0,-0.5822665088174449
293,5964.0,-0.5822665088174449
294,5485.0,0.03260861661658484
295,4789.0,-0.7692460791248691
296,5616.0,0.21239666498910817
297,4108.0,-0.02851931983007307
298,4267.0,-0.4851809626962823
299,4686.0,-0.6649690110688057
300,4680.0,-0.9418426055624916
301,4940.0,-0.43124454818452534
302,4603.0,-0.03571084176497398
303,5398.0,0.23397123079381102
304,4211.0,0.5755685227016054
305,4785.0,-0.8052036887993738
306,5891.0,-0.4851809626962823
307,4407.0,2.5712158596366144
308,4401.0,1.0789750581446707
309,4646.0,-0.39528693851002067
310,4711.0,0.8236760294556875
311,6093.0,-0.7153096646131122
312,4245.0,-0.8483528204087795
313,4300.0,0.41375927916633437
314,4677.0,-0.8267782546040766
315,5706.0,-0.7980121668644728
316,5890.0,-0.4743936797939309
317,6622.0,0.34903558175222604
318,4909.0,-0.23707345594220017
319,5703.0,-0.11122182208143383
320,4240.0,-0.1615624756257403
321,4618.0,-0.06807269047202813
322,5002.0,1.165273321363482
323,6618.0,-0.682947815906058
324,3850.0,-0.4204572652821739
325,4161.0,-0.7512672742876169
326,6216.0,3.1824952241031936
327,5696.0,-0.5391173772080393
328,4716.0,-0.49956400656608413
329,4202.0,0.19801362111930637
330,4730.0,-0.6541817281664543
331,6103.0,0.2950991672404691
332,5395.0,-0.7117139036456618
333,6884.0,0.5036533033525961
334,4079.0,0.1620560114448017
335,4392.0,0.6115261323761101
336,4228.0,-0.09324301724418149
337,4605.0,-0.010540514992820608
338,4096.0,-0.34854204593316457
339,4797.0,1.636318008099493
340,4980.0,-0.21549889013749732
341,5394.0,-0.7836291229946711
342,5918.0,2.930791956381661
343,4394.0,0.981889512023508
344,4607.0,-0.6865435768735085
345,4913.0,-0.1615624756257403
346,5797.0,-0.5499046601103907
347,6751.0,0.5036533033525961
348,5896.0,-0.28022258755160573
349,5818.0,1.1149326678191753
350,4655.0,0.27712036240321675
351,4656.0,0.3778016694918297
352,4926.0,-0.8843104300832841
353,3849.0,0.064970465323639
354,4146.0,-0.10762606111398332
355,6222.0,-0.21909465110494783
356,5382.0,-0.34854204593316457
357,4334.0,0.5935473275388577
358,4172.0,-0.9634171713671944
359,4142.0,0.7373777662368763
360,5722.0,-0.9130765178228878
361,4564.0,-0.38809541657511976
362,4719.0,-0.7189054255805627
363,4225.0,-0.5606919430127422
364,4220.0,-0.7512672742876169
365,4104.0,-0.8195867326691757
366,4151.0,-0.6757562939711571
367,4713.0,-0.5067555285009852
368,4936.0,-0.7692460791248691
369,4286.0,1.3414656087685546
370,4915.0,-0.23707345594220017
371,4179.0,-0.305392914323759
372,4227.0,-0.7153096646131122
373,4757.0,-0.21549889013749732
374,4886.0,-0.1471794317559385
375,4170.0,-0.844757059441329
376,4975.0,-0.3161801972261104
377,4095.0,-0.7153096646131122
378,4076.0,-0.6631711305850804
379,5826.0,0.3130779720777214
380,4908.0,0.7445692881717774
381,4064.0,-0.6505859671990039
382,5016.0,-0.8339697765389775
383,4633.0,0.7158032004321735
384,4788.0,-0.7260969475154636
385,4782.0,-0.8159909717017252
386,4163.0,-0.7800333620272205
387,4204.0,-0.7620545571899683
388,5905.0,0.41016351819888386
389,4196.0,-0.19032856336534407
390,5062.0,0.44971688884083905
391,5760.0,-0.6973308597758598
392,6928.0,-0.4851809626962823
393,4598.0,0.334652537882424
394,4102.0,-0.5822665088174449
395,6665.0,-0.17234975852809173
396,4336.0,0.1081195969330447
397,4268.0,-0.6218198794594001
398,4858.0,-0.9346510836275906
399,4219.0,-0.5678834649476431
400,5930.0,-0.6613732501013552
401,4364.0,0.6115261323761101
402,5056.0,-0.898693473953086
403,4288.0,-0.2083073682025964
404,6926.0,0.6259091762459118
405,5914.0,0.12609840177029702
406,4150.0,0.9531234242839044
407,6227.0,0.27712036240321675
408,4582.0,2.7725784738138404
409,4130.0,-0.34135052399826366
410,5550.0,0.064970465323639
411,5063.0,1.2407843016799418
412,4658.0,0.5863558056039566
413,4398.0,0.9531234242839044
414,5963.0,-0.682947815906058
415,6215.0,2.9667495660561656
416,4748.0,-0.6469902062315533
417,4889.0,-0.2586480217469029
418,6615.0,0.011034050811881987
419,5916.0,2.175682153217063
420,6107.0,1.0753792971772203
421,4740.0,-0.8195867326691757
422,4664.0,-0.5786707478499945
423,4348.0,0.9531234242839044
424,6886.0,0.341844059817325
425,4994.0,1.636318008099493
426,5766.0,0.11171535790049521
427,4271.0,-0.5714792259150935
428,6567.0,-0.1471794317559385
429,5697.0,-0.09324301724418149
430,6101.0,0.15846025047735118
431,4755.0,-0.9022892349205365
432,4198.0,-0.9598214103997439
433,4158.0,-0.5031597675335346
434,4903.0,2.5100879231899564
435,5377.0,-0.4851809626962823
436,4393.0,0.881208204934895
437,4786.0,-0.7332884694503645
438,4662.0,-0.4204572652821739
439,6626.0,0.025417094681684058
440,5396.0,-0.5535004210778411
441,5397.0,-0.305392914323759
442,4651.0,0.5935473275388577
443,5389.0,-0.5894580307523458
444,4970.0,0.6115261323761101
445,5820.0,1.1149326678191753
446,4139.0,1.6147434422947904
447,5068.0,0.9854852729909586
448,5488.0,0.39578047432908203
449,4939.0,-0.7045223817107609
450,5903.0,-0.18673280239789355
451,5951.0,1.5104663742387268
452,4933.0,-0.5067555285009852
453,4144.0,0.5935473275388577
454,6047.0,-0.7764376010597702
455,4153.0,-0.12560486595123566
456,5778.0,-0.9598214103997439
457,4596.0,0.41016351819888386
458,4053.0,0.4245465620686857
459,4876.0,-0.34854204593316457
460,4779.0,-0.8879061910507345
461,4720.0,-0.5966495526872468
462,4862.0,-0.8123952107342749
463,4920.0,-0.29100987045395715
464,4612.0,-0.4276487872170748
465,4048.0,-0.34854204593316457
466,4717.0,-0.32696748012846183
467,4166.0,-0.43124454818452534
468,4106.0,-0.7153096646131122
469,5546.0,-0.6218198794594001
470,4650.0,-0.2586480217469029
471,4352.0,6.9220866302516795
472,5950.0,0.4856744985153437
473,5756.0,0.34903558175222604
474,4270.0,-0.6110325965570487
475,4910.0,-0.5463088991429402
476,4262.0,-0.6002453136546972
477,5773.0,0.011034050811881987
478,4668.0,-0.7260969475154636
479,4714.0,-0.6901393378409589
480,5479.0,-0.8016079278319234
481,4165.0,-0.736884230417815
482,5925.0,0.6115261323761101
483,5520.0,0.21958818692400922
484,4727.0,-0.23347769497474966
485,4750.0,-0.5786707478499945
486,4665.0,-0.6505859671990039
487,5768.0,0.11171535790049521
488,4098.0,-0.3737123727053178
489,5772.0,-0.1004345391790824
490,5480.0,-0.7944164058970226
491,5630.0,-0.1615624756257403
492,5391.0,-0.29820139238885807
493,6573.0,1.2875291942567977
494,4298.0,-0.33415900206336274
495,5484.0,-0.39169117754257016
496,4261.0,-0.8123952107342749
497,5769.0,0.03980013855148588
498,5551.0,0.13688568467264833
499,5902.0,0.09373655306324287
500,6106.0,1.521253657141078
501,5956.0,-0.5499046601103907
502,4907.0,-0.34494628496571417
503,5777.0,-0.9634171713671944
504,4077.0,-0.34494628496571417
505,5810.0,-0.305392914323759
506,5809.0,-0.5247343333382375
507,4357.0,0.23397123079381102
508,5445.0,-0.5822665088174449
509,4253.0,0.9746979900886072
510,5544.0,1.0466132094376166
511,6095.0,-0.09683877821163189
512,4215.0,-0.21549889013749732
513,5767.0,5.124206146526446
514,4619.0,0.9531234242839044
515,4307.0,-0.7764376010597702
516,5019.0,-0.45641487495667854
517,6584.0,-0.682947815906058
518,5917.0,3.2184528337776985
519,4157.0,-0.736884230417815
520,4358.0,1.6003603984249883
521,5743.0,0.881208204934895
522,5962.0,-0.08964725627673098
523,4274.0,-0.7045223817107609
524,4276.0,-0.5355216162405888
525,5715.0,-0.6757562939711571
526,4183.0,-0.3988826994774712
527,6041.0,1.4097850671501138
528,6038.0,0.5755685227016054
529,5548.0,0.5863558056039566
530,5481.0,-0.7548630352550674
531,6592.0,-0.29100987045395715
532,4617.0,1.258763106517194
533,5794.0,-0.38809541657511976
534,4263.0,-0.6002453136546972
535,4628.0,0.2555457965985139
536,6279.0,0.48207873754789315
537,4706.0,-0.5642877039801926
538,4250.0,-0.46720215785902997
539,5747.0,-0.28741410948650664
540,4067.0,-0.37730813367276833
541,4071.0,0.025417094681684058
542,4221.0,-0.7081181426782113
543,4402.0,5.160163756200951
544,4865.0,-0.8159909717017252
545,4925.0,-0.33415900206336274
546,4860.0,-0.8555443423436804
547,5707.0,-0.7800333620272205
548,4923.0,-0.9166722787903383
549,4899.0,-0.4060742214123721
550,5737.0,-0.7728418400923197
551,4621.0,-0.575074986882544
552,4188.0,-0.8267782546040766
553,6578.0,0.26992884046831567
554,4753.0,-0.736884230417815
555,3847.0,-0.29820139238885807
556,4919.0,-0.29100987045395715
557,5000.0,-0.18673280239789355
558,4203.0,-0.8123952107342749
559,4190.0,-0.7332884694503645
560,4258.0,-0.014136275960271127
561,6930.0,-0.8663316252460318
562,5894.0,-0.6146283575244992
563,5711.0,-0.2694353046492543
564,4244.0,-0.682947815906058
565,4932.0,-0.24426497787710108
566,4937.0,-0.8123952107342749
567,4726.0,-0.7117139036456618
568,4927.0,-0.9346510836275906
569,5807.0,-0.18673280239789355
570,4799.0,-0.6326071623617515
571,5564.0,-0.06088116853712722
572,4043.0,0.9890810339584091
573,4167.0,-0.6541817281664543
574,5004.0,0.9675064681537062
575,4404.0,2.7330251031718853
576,5806.0,-0.5427131381754898
577,5739.0,-0.7836291229946711
578,5547.0,-0.28381834851905613
579,5819.0,0.8452505952603904
580,4712.0,-0.6002453136546972
581,4186.0,-0.5714792259150935
582,6635.0,-0.3629250898029665
583,4636.0,0.6295049372133623
584,5523.0,1.003464077828211
585,4689.0,-0.7081181426782113
586,4604.0,0.5935473275388577
587,5524.0,0.21958818692400922
588,6108.0,0.4856744985153437
589,4213.0,0.9459319023490034
590,4269.0,-0.8016079278319234
591,4210.0,1.7010417055136013
592,4137.0,-0.09683877821163189
593,5741.0,1.467317242629321
594,4397.0,0.9531234242839044
595,4631.0,1.5931688764900873
596,4107.0,0.09014079209579236
597,6631.0,0.5288236301247494
598,5025.0,2.8588767370326518
599,4396.0,1.0609962533074184
600,7023.0,-0.17954128046299264
601,4297.0,-0.4851809626962823
602,4978.0,-0.5031597675335346
603,5709.0,-0.02851931983007307
604,5969.0,1.3126995210289512
605,6301.0,0.287907645305568
606,4678.0,-0.09683877821163189
607,6205.0,-0.44203183108687677
608,4391.0,0.6115261323761101
609,5795.0,-0.34135052399826366
610,4718.0,-0.5139470504358861
611,5574.0,0.9746979900886072
612,4725.0,-0.32696748012846183
613,4995.0,1.636318008099493
614,5379.0,-0.7692460791248691
615,4040.0,0.064970465323639
616,4931.0,-0.16875399756064122
617,6585.0,-0.4851809626962823
618,5912.0,0.881208204934895
619,4405.0,1.2803376723218967
620,6628.0,-0.010540514992820608
621,4690.0,-0.7081181426782113
622,5026.0,1.952744973235134
623,6206.0,-0.2622437827143534
624,4729.0,-0.8591401033111308
625,6207.0,-0.2622437827143534
626,4891.0,-0.16515823659319084
627,4870.0,-0.8339697765389775
628,5519.0,-0.7045223817107609
629,4057.0,-0.8555443423436804
630,5067.0,0.9854852729909586
631,4611.0,-0.22628617303984874
632,4045.0,0.36341862562202787
633,4191.0,-0.8339697765389775
634,4614.0,-0.4851809626962823
635,5738.0,-0.6433944452641028
636,4060.0,-0.7404799913852655
637,4613.0,-0.5606919430127422
638,4705.0,-0.03211508079752346
639,4246.0,-0.6182241184919496
640,4042.0,-0.046498124667325405
641,6105.0,0.08294927016089132
642,5613.0,-0.4779894407613814
643,4050.0,-0.38449965560766924
644,4192.0,-0.5283300943056879
645,4904.0,3.7578169788952684
646,4207.0,-0.9274595616926897
647,5753.0,-0.8052036887993738
648,5899.0,-0.1579667146582898
649,4976.0,-0.5768728673662692
650,5477.0,-0.45641487495667854
651,4630.0,1.0753792971772203
652,4684.0,-0.5175428114033365
653,6569.0,-0.12560486595123566
654,4063.0,-0.6469902062315533
655,5892.0,5.710315184220872
656,5803.0,-0.5535004210778411
657,5705.0,-0.45641487495667854
658,4914.0,-0.23707345594220017
659,4934.0,-0.3701166117378674
660,4728.0,-0.10762606111398332
661,4648.0,-0.29460563142140755
662,4272.0,-0.837565537506428
663,4231.0,-0.7692460791248691
664,6035.0,-0.5247343333382375
665,4171.0,-0.8879061910507345
666,4235.0,-0.5535004210778411
667,5700.0,0.4317380840035867
668,5375.0,-0.6218198794594001
669,5804.0,-0.2694353046492543
670,4399.0,0.9531234242839044
671,4072.0,-0.017732036927721642
672,5815.0,-0.5714792259150935
673,4780.0,-0.6757562939711571
674,6664.0,0.11171535790049521
675,4047.0,-0.5103512894684356
676,5619.0,1.3954020232803117
677,4069.0,0.9890810339584091
678,4790.0,-0.7692460791248691
679,4666.0,-0.413265743347273
680,5384.0,-0.13279638788613654
681,4083.0,-0.5570961820452917
682,4739.0,-0.9022892349205365
683,5704.0,-0.5606919430127422
684,5506.0,-0.5139470504358861
685,4759.0,-0.5606919430127422
686,5967.0,0.8560378781627417
687,4217.0,-0.5535004210778411
688,5913.0,0.12609840177029702
689,6221.0,-0.3233717191610113
690,4132.0,2.0102771487143416
691,6570.0,-0.11841334401633474
692,4395.0,-0.17954128046299264
693,4687.0,-0.08605149530928045
694,4094.0,-0.6757562939711571
695,5771.0,0.21239666498910817
696,4657.0,0.3778016694918297
697,6620.0,0.665462546887867
698,5525.0,-0.736884230417815
699,4901.0,0.30588645014282034
700,4101.0,-0.6002453136546972
701,4634.0,0.30588645014282034
702,4566.0,-0.14358367078848797
703,6201.0,2.6287480351158217
704,4783.0,-0.10762606111398332
705,4996.0,1.636318008099493
706,5552.0,0.9063785317070484
707,6104.0,0.025417094681684058
708,4041.0,0.007438289844431726
709,4100.0,-0.6002453136546972
710,4672.0,-0.5283300943056879
711,5816.0,-0.5606919430127422
712,4733.0,-0.5642877039801926
713,5010.0,0.8308675513905885
